Date,League,Account,Action,Stash,Item
"02/01/2024 12:10:01","Affliction","ThrarThylnenfallën","modified","$","323× Orb of Alteration"
"02/01/2024 12:10:00","Affliction","ThrarThylnenfallën","modified","$","343× Orb of Alteration"
"02/01/2024 12:09:59","Affliction","ThrarThylnenfallën","modified","$","363× Orb of Alteration"
"02/01/2024 12:09:58","Affliction","ThrarThylnenfallën","modified","$","383× Orb of Alteration"
"02/01/2024 12:09:58","Affliction","ThrarThylnenfallën","modified","$","403× Orb of Alteration"
"02/01/2024 12:09:57","Affliction","ThrarThylnenfallën","modified","$","423× Orb of Alteration"
"02/01/2024 12:09:56","Affliction","ThrarThylnenfallën","modified","$","443× Orb of Alteration"
"02/01/2024 12:09:55","Affliction","ThrarThylnenfallën","modified","$","463× Orb of Alteration"
"02/01/2024 12:09:54","Affliction","ThrarThylnenfallën","modified","$","483× Orb of Alteration"
"02/01/2024 12:09:47","Affliction","ThrarThylnenfallën","added","M","Sepulchre Map (T16)"
"02/01/2024 12:09:46","Affliction","ThrarThylnenfallën","modified","$","342× Instilling Orb"
"02/01/2024 12:09:46","Affliction","ThrarThylnenfallën","modified","$","240× Regal Orb"
"02/01/2024 12:09:46","Affliction","ThrarThylnenfallën","modified","$","503× Orb of Alteration"
"02/01/2024 12:09:45","Affliction","ThrarThylnenfallën","modified","$","67× Orb of Unmaking"
"02/01/2024 12:09:45","Affliction","ThrarThylnenfallën","modified","F","62× Rusted Elder Scarab"
"02/01/2024 12:09:44","Affliction","ThrarThylnenfallën","modified","$","5× Orb of Regret"
"02/01/2024 12:09:44","Affliction","ThrarThylnenfallën","added","$","6× Chaos Shard"
"02/01/2024 12:09:44","Affliction","ThrarThylnenfallën","removed","$","10× Chaos Shard"
"02/01/2024 12:09:44","Affliction","ThrarThylnenfallën","modified","$","713× Chaos Orb"
"02/01/2024 12:09:44","Affliction","ThrarThylnenfallën","modified","$","3137× Chromatic Orb"
"02/01/2024 12:09:43","Affliction","ThrarThylnenfallën","added","$","3× Regal Shard"
"02/01/2024 12:09:43","Affliction","ThrarThylnenfallën","removed","$","16× Regal Shard"
"02/01/2024 12:09:43","Affliction","ThrarThylnenfallën","modified","$","239× Regal Orb"
"02/01/2024 12:09:43","Affliction","ThrarThylnenfallën","modified","$","16× Vaal Scouting Report"
"02/01/2024 12:09:43","Affliction","ThrarThylnenfallën","modified","$","3452× Orb of Chance"
"02/01/2024 12:09:43","Affliction","ThrarThylnenfallën","modified","$","8× Harbinger's Shard"
"02/01/2024 12:09:42","Affliction","ThrarThylnenfallën","modified","$","46× Glassblower's Bauble"
"02/01/2024 12:09:42","Affliction","ThrarThylnenfallën","modified","$","712× Chaos Orb"
"02/01/2024 12:09:42","Affliction","ThrarThylnenfallën","added","M","Burial Chambers Map (T16)"
"02/01/2024 12:09:41","Affliction","ThrarThylnenfallën","modified","$","9× Ancient Shard"
"02/01/2024 12:09:41","Affliction","ThrarThylnenfallën","modified","$","42× Awakened Sextant"
"02/01/2024 12:09:40","Affliction","ThrarThylnenfallën","modified","$","14864× Rogue's Marker"
"02/01/2024 12:04:25","Affliction","ErZil","modified","$","39× Awakened Sextant"
"02/01/2024 12:04:22","Affliction","ErZil","modified","$","29× Awakened Sextant"
"02/01/2024 12:04:04","Affliction","ErZil","modified","$","24× Awakened Sextant"
"02/01/2024 12:04:03","Affliction","ErZil","modified","$","34× Awakened Sextant"
"02/01/2024 12:03:32","Affliction","ErZil","modified","$","44× Awakened Sextant"
"02/01/2024 12:03:30","Affliction","ErZil","modified","$","34× Awakened Sextant"
"02/01/2024 12:02:39","Affliction","ErZil","modified","$","33× Awakened Sextant"
"02/01/2024 12:02:38","Affliction","ErZil","modified","$","43× Awakened Sextant"
"02/01/2024 12:01:43","Affliction","ErZil","modified","$","53× Awakened Sextant"
"02/01/2024 12:01:40","Affliction","ErZil","modified","F","8× Gilded Harbinger Scarab"
"02/01/2024 12:01:30","Affliction","ErZil","modified","F","8× Polished Expedition Scarab"
"02/01/2024 12:01:27","Affliction","ErZil","modified","F","2× Gilded Divination Scarab"
"02/01/2024 12:01:20","Affliction","ErZil","modified","F","9× Polished Abyss Scarab"
"02/01/2024 12:01:12","Affliction","ErZil","removed","M","Arcane Ziggurat Crimson Temple Map (T16)"
"02/01/2024 12:00:47","Affliction","ErZil","modified","$","17× Alteration Shard"
"02/01/2024 12:00:32","Affliction","ErZil","modified","$","12× Alteration Shard"
"02/01/2024 12:00:22","Affliction","ErZil","added","$","4× Alteration Shard"
"02/01/2024 12:00:22","Affliction","ErZil","removed","$","11× Alteration Shard"
"02/01/2024 12:00:22","Affliction","ErZil","modified","$","2262× Orb of Alteration"
"02/01/2024 12:00:22","Affliction","ErZil","added","M","Wasteland Map (T16)"
"02/01/2024 12:00:21","Affliction","ErZil","added","M","Arid Lake Map (T16)"
"02/01/2024 12:00:21","Affliction","ErZil","modified","$","498× Orb of Alteration"
"02/01/2024 12:00:20","Affliction","ErZil","added","G","level 1 13% Rolling Magma"
"02/01/2024 12:00:20","Affliction","ErZil","modified","D","2× The Fool"
"02/01/2024 12:00:20","Affliction","ErZil","modified","$","66× Orb of Unmaking"
"02/01/2024 12:00:20","Affliction","ErZil","modified","$","63× Awakened Sextant"
"02/01/2024 12:00:19","Affliction","ErZil","modified","F","72× Rusted Bestiary Scarab"
"02/01/2024 12:00:19","Affliction","ErZil","modified","$","321× Orb of Horizons"
"02/01/2024 12:00:19","Affliction","ErZil","modified","$","2261× Orb of Alteration"
"02/01/2024 12:00:18","Affliction","ErZil","modified","$","478× Orb of Alteration"
"02/01/2024 12:00:18","Affliction","ErZil","modified","$","14710× Rogue's Marker"
"02/01/2024 12:00:18","Affliction","ErZil","modified","$","238× Regal Orb"
"02/01/2024 12:00:17","Affliction","ErZil","modified","$","1695× Orb of Alchemy"
"02/01/2024 12:00:17","Affliction","ErZil","added","$","2× Annulment Shard"
"02/01/2024 12:00:17","Affliction","ErZil","removed","$","19× Annulment Shard"
"02/01/2024 12:00:17","Affliction","ErZil","modified","$","30× Orb of Annulment"
"02/01/2024 12:00:17","Affliction","ErZil","modified","$","3627× Armourer's Scrap"
"02/01/2024 12:00:17","Affliction","ErZil","modified","$","147× Orb of Scouring"
"02/01/2024 12:00:17","Affliction","ErZil","modified","$","710× Chaos Orb"
"02/01/2024 12:00:16","Affliction","ErZil","modified","$","37× Tainted Armourer's Scrap"
"02/01/2024 12:00:16","Affliction","ErZil","modified","$","3448× Orb of Chance"
"02/01/2024 12:00:16","Affliction","ErZil","modified","$","5× Tainted Orb of Fusing"
"02/01/2024 12:00:15","Affliction","ErZil","modified","$","1887× Orb of Fusing"
"02/01/2024 12:00:15","Affliction","ErZil","modified","$","3132× Chromatic Orb"
"02/01/2024 12:00:15","Affliction","ErZil","modified","$","47× Tainted Blacksmith's Whetstone"
"02/01/2024 12:00:15","Affliction","ErZil","added","$","7× Alchemy Shard"
"02/01/2024 12:00:15","Affliction","ErZil","removed","$","17× Alchemy Shard"
"02/01/2024 12:00:15","Affliction","ErZil","modified","$","1683× Orb of Alchemy"
"02/01/2024 12:00:14","Affliction","ErZil","modified","$","15× Vaal Scouting Report"
"02/01/2024 12:00:14","Affliction","ErZil","modified","$","22× Tainted Jeweller's Orb"
"02/01/2024 12:00:14","Affliction","ErZil","modified","$","3806× Orb of Transmutation"
"02/01/2024 12:00:13","Affliction","ErZil","modified","$","206× Lesser Eldritch Ichor"
"02/01/2024 12:00:13","Affliction","ErZil","added","M","Arid Lake Map (T16)"
"02/01/2024 12:00:12","Affliction","ErZil","added","G","level 1 15% Temporal Chains"
"02/01/2024 12:00:12","Affliction","ErZil","modified","$","102× Vaal Orb"
"02/01/2024 12:00:11","Affliction","ErZil","modified","$","10× Exalted Shard"
"02/01/2024 12:00:11","Affliction","ErZil","added","$","10× Chaos Shard"
"02/01/2024 12:00:11","Affliction","ErZil","removed","$","14× Chaos Shard"
"02/01/2024 12:00:11","Affliction","ErZil","modified","$","705× Chaos Orb"
"02/01/2024 12:00:11","Affliction","ErZil","added","$","4× Ancient Shard"
"02/01/2024 12:00:11","Affliction","ErZil","removed","$","18× Ancient Shard"
"02/01/2024 12:00:11","Affliction","ErZil","modified","$","34× Ancient Orb"
"02/01/2024 12:00:11","Affliction","ErZil","modified","$","1018× Cartographer's Chisel"
"02/01/2024 12:00:10","Affliction","ErZil","modified","D","17× Hope"
"02/01/2024 12:00:09","Affliction","ErZil","modified","$","341× Instilling Orb"
"02/01/2024 12:00:08","Affliction","ErZil","modified","$","3766× Orb of Transmutation"
"02/01/2024 12:00:08","Affliction","ErZil","modified","$","3467× Orb of Augmentation"
"02/01/2024 12:00:07","Affliction","ErZil","modified","$","2004× Blacksmith's Whetstone"
"02/01/2024 11:59:46","Affliction","ThrarThylnenfallën","modified","$","340× Instilling Orb"
"02/01/2024 11:59:45","Affliction","ThrarThylnenfallën","modified","$","14320× Rogue's Marker"
"02/01/2024 11:59:45","Affliction","ThrarThylnenfallën","modified","$","146× Orb of Scouring"
"02/01/2024 11:59:45","Affliction","ThrarThylnenfallën","modified","$","14× Chaos Shard"
"02/01/2024 11:59:44","Affliction","ThrarThylnenfallën","modified","$","16× Regal Shard"
"02/01/2024 11:59:44","Affliction","ThrarThylnenfallën","modified","$","19× Annulment Shard"
"02/01/2024 11:59:44","Affliction","ThrarThylnenfallën","modified","$","178× Blessed Orb"
"02/01/2024 11:59:43","Affliction","ThrarThylnenfallën","modified","D","49× Lingering Remnants"
"02/01/2024 11:59:43","Affliction","ThrarThylnenfallën","added","M","Tropical Island Map (T16)"
"02/01/2024 11:59:42","Affliction","ThrarThylnenfallën","modified","$","4× Orb of Regret"
"02/01/2024 11:59:42","Affliction","ThrarThylnenfallën","modified","$","3118× Chromatic Orb"
"02/01/2024 11:59:41","Affliction","ThrarThylnenfallën","modified","$","205× Lesser Eldritch Ichor"
"02/01/2024 11:59:41","Affliction","ThrarThylnenfallën","modified","$","3882× Jeweller's Orb"
"02/01/2024 11:59:41","Affliction","ThrarThylnenfallën","modified","$","3108× Chromatic Orb"
"02/01/2024 11:59:41","Affliction","ThrarThylnenfallën","modified","$","2260× Orb of Alteration"
"02/01/2024 11:59:40","Affliction","ThrarThylnenfallën","modified","$","62× Awakened Sextant"
"02/01/2024 11:59:40","Affliction","ThrarThylnenfallën","modified","F","50× Rusted Torment Scarab"
"02/01/2024 11:59:39","Affliction","ThrarThylnenfallën","modified","$","704× Chaos Orb"
"02/01/2024 11:59:39","Affliction","ThrarThylnenfallën","modified","$","65× Orb of Unmaking"
"02/01/2024 11:59:38","Affliction","ThrarThylnenfallën","modified","F","40× Rusted Blight Scarab"
"02/01/2024 11:59:38","Affliction","ThrarThylnenfallën","modified","$","18× Ancient Shard"
"02/01/2024 11:59:38","Affliction","ThrarThylnenfallën","modified","$","458× Orb of Alteration"
"02/01/2024 11:59:37","Affliction","ThrarThylnenfallën","modified","$","237× Regal Orb"
"02/01/2024 11:45:43","Affliction","ThrarThylnenfallën","modified","$","3869× Jeweller's Orb"
"02/01/2024 11:45:43","Affliction","ThrarThylnenfallën","modified","$","13871× Rogue's Marker"
"02/01/2024 11:45:42","Affliction","ThrarThylnenfallën","modified","$","1682× Orb of Alchemy"
"02/01/2024 11:45:42","Affliction","ThrarThylnenfallën","modified","$","3088× Chromatic Orb"
"02/01/2024 11:45:42","Affliction","ThrarThylnenfallën","modified","$","36× Tainted Armourer's Scrap"
"02/01/2024 11:45:41","Affliction","ThrarThylnenfallën","modified","$","2240× Orb of Alteration"
"02/01/2024 11:45:41","Affliction","ThrarThylnenfallën","modified","$","55× Explorer's Scouting Report"
"02/01/2024 11:45:40","Affliction","ThrarThylnenfallën","modified","$","29× Orb of Annulment"
"02/01/2024 11:45:36","Affliction","ThrarThylnenfallën","modified","$","1878× Orb of Fusing"
"02/01/2024 11:45:35","Affliction","ThrarThylnenfallën","modified","$","59× Awakened Sextant"
"02/01/2024 11:45:35","Affliction","ThrarThylnenfallën","modified","D","28× The Arena Champion"
"02/01/2024 11:45:35","Affliction","ThrarThylnenfallën","modified","$","46× Tainted Blacksmith's Whetstone"
"02/01/2024 11:45:34","Affliction","ThrarThylnenfallën","modified","$","11× Chaos Shard"
"02/01/2024 11:45:34","Affliction","ThrarThylnenfallën","added","$","12× Ancient Shard"
"02/01/2024 11:45:34","Affliction","ThrarThylnenfallën","removed","$","17× Ancient Shard"
"02/01/2024 11:45:34","Affliction","ThrarThylnenfallën","modified","$","33× Ancient Orb"
"02/01/2024 11:45:34","Affliction","ThrarThylnenfallën","modified","$","320× Orb of Horizons"
"02/01/2024 11:45:34","Affliction","ThrarThylnenfallën","modified","D","2× Unchained"
"02/01/2024 11:45:33","Affliction","ThrarThylnenfallën","modified","$","3445× Orb of Chance"
"02/01/2024 11:45:32","Affliction","ThrarThylnenfallën","added","$","4× Exalted Shard"
"02/01/2024 11:45:32","Affliction","ThrarThylnenfallën","modified","$","63× Orb of Unmaking"
"02/01/2024 11:45:32","Affliction","ThrarThylnenfallën","added","M","Burial Chambers Map (T16)"
"02/01/2024 11:45:31","Affliction","ThrarThylnenfallën","modified","$","143× Orb of Scouring"
"02/01/2024 11:45:30","Affliction","ThrarThylnenfallën","modified","$","235× Lesser Eldritch Ember"
"02/01/2024 11:45:30","Affliction","ThrarThylnenfallën","modified","F","37× Rusted Reliquary Scarab"
"02/01/2024 11:45:30","Affliction","ThrarThylnenfallën","modified","$","698× Chaos Orb"
"02/01/2024 11:45:30","Affliction","ThrarThylnenfallën","modified","$","446× Orb of Alteration"
"02/01/2024 11:45:29","Affliction","ThrarThylnenfallën","added","$","8× Annulment Shard"
"02/01/2024 11:45:29","Affliction","ThrarThylnenfallën","removed","$","18× Annulment Shard"
"02/01/2024 11:45:29","Affliction","ThrarThylnenfallën","modified","$","28× Orb of Annulment"
"02/01/2024 11:45:27","Affliction","ThrarThylnenfallën","modified","$","21× Tainted Jeweller's Orb"
"02/01/2024 11:45:27","Affliction","ThrarThylnenfallën","added","F","Maven's Invitation: The Atlas"
"02/01/2024 11:45:26","Affliction","ThrarThylnenfallën","modified","$","177× Blessed Orb"
"02/01/2024 11:45:26","Affliction","ThrarThylnenfallën","modified","$","10× Tainted Chromatic Orb"
"02/01/2024 11:45:25","Affliction","ThrarThylnenfallën","modified","$","3× Orb of Regret"
"02/01/2024 11:45:25","Affliction","ThrarThylnenfallën","modified","$","204× Lesser Eldritch Ichor"
"02/01/2024 11:45:25","Affliction","ThrarThylnenfallën","modified","$","3849× Jeweller's Orb"
"02/01/2024 11:43:30","Affliction","ErZil","removed","F","Gilded Expedition Scarab"
"02/01/2024 11:42:55","Affliction","ErZil","modified","F","9× Gilded Harbinger Scarab"
"02/01/2024 11:42:47","Affliction","ErZil","added","F","3× Gilded Divination Scarab"
"02/01/2024 11:42:44","Affliction","ErZil","removed","F","4× Gilded Divination Scarab"
"02/01/2024 11:42:43","Affliction","ErZil","removed","F","Gilded Abyss Scarab"
"02/01/2024 11:42:37","Affliction","ErZil","removed","M","Agony Core Crimson Temple Map (T16)"
"02/01/2024 11:41:34","Affliction","ErZil","modified","$","56× Awakened Sextant"
"02/01/2024 11:41:32","Affliction","ErZil","modified","$","58× Awakened Sextant"
"02/01/2024 11:41:31","Affliction","ErZil","modified","$","68× Awakened Sextant"
"02/01/2024 11:41:24","Affliction","ErZil","modified","$","78× Awakened Sextant"
"02/01/2024 11:25:26","Affliction","ThrarThylnenfallën","added","U","The Vinktar Square Courtyard Map (T8)"
"02/01/2024 11:25:17","Affliction","ThrarThylnenfallën","removed","U","Agnerod West Imperial Staff"
"02/01/2024 11:25:14","Affliction","ThrarThylnenfallën","removed","U","Agnerod East Imperial Staff"
"02/01/2024 11:25:14","Affliction","ThrarThylnenfallën","removed","U","Agnerod North Imperial Staff"
"02/01/2024 11:25:07","Affliction","ThrarThylnenfallën","added","U","Gravebind Hydrascale Gauntlets"
"02/01/2024 11:25:04","Affliction","ThrarThylnenfallën","modified","$","18× Annulment Shard"
"02/01/2024 11:25:04","Affliction","ThrarThylnenfallën","modified","$","17× Ancient Shard"
"02/01/2024 11:25:03","Affliction","ThrarThylnenfallën","modified","$","61× Orb of Unmaking"
"02/01/2024 11:25:03","Affliction","ThrarThylnenfallën","modified","$","3428× Orb of Chance"
"02/01/2024 11:25:03","Affliction","ThrarThylnenfallën","modified","$","9× Regal Shard"
"02/01/2024 11:25:02","Affliction","ThrarThylnenfallën","modified","$","176× Blessed Orb"
"02/01/2024 11:25:02","Affliction","ThrarThylnenfallën","modified","$","234× Lesser Eldritch Ember"
"02/01/2024 11:25:02","Affliction","ThrarThylnenfallën","modified","$","319× Orb of Horizons"
"02/01/2024 11:25:01","Affliction","ThrarThylnenfallën","modified","$","140× Orb of Scouring"
"02/01/2024 11:25:01","Affliction","ThrarThylnenfallën","added","M","Carcass Map (T16)"
"02/01/2024 11:25:01","Affliction","ThrarThylnenfallën","modified","E","51× Screaming Essence of Anger"
"02/01/2024 11:25:00","Affliction","ThrarThylnenfallën","added","$","5× Chaos Shard"
"02/01/2024 11:25:00","Affliction","ThrarThylnenfallën","modified","$","3070× Chromatic Orb"
"02/01/2024 11:25:00","Affliction","ThrarThylnenfallën","modified","$","59× Divine Orb"
"02/01/2024 11:25:00","Affliction","ThrarThylnenfallën","modified","E","11× Wailing Essence of Torment"
"02/01/2024 11:24:59","Affliction","ThrarThylnenfallën","modified","$","434× Orb of Alteration"
"02/01/2024 11:24:58","Affliction","ThrarThylnenfallën","modified","$","4× Harbinger's Shard"
"02/01/2024 11:24:58","Affliction","ThrarThylnenfallën","modified","$","693× Chaos Orb"
"02/01/2024 11:24:57","Affliction","ThrarThylnenfallën","modified","$","1862× Orb of Fusing"
"02/01/2024 11:24:57","Affliction","ThrarThylnenfallën","modified","$","3846× Jeweller's Orb"
"02/01/2024 11:24:57","Affliction","ThrarThylnenfallën","added","$","Orb of Regret"
"02/01/2024 11:24:56","Affliction","ThrarThylnenfallën","modified","$","339× Instilling Orb"
"02/01/2024 11:24:56","Affliction","ThrarThylnenfallën","modified","$","13794× Rogue's Marker"
"01/01/2024 23:22:10","Affliction","DrScramble","modified","$","2220× Orb of Alteration"
"01/01/2024 23:22:09","Affliction","DrScramble","modified","$","2240× Orb of Alteration"
"01/01/2024 23:22:08","Affliction","DrScramble","modified","$","2260× Orb of Alteration"
"01/01/2024 23:22:08","Affliction","DrScramble","modified","$","2280× Orb of Alteration"
"01/01/2024 23:22:07","Affliction","DrScramble","modified","$","2300× Orb of Alteration"
"01/01/2024 23:22:06","Affliction","DrScramble","modified","$","2320× Orb of Alteration"
"01/01/2024 23:22:06","Affliction","DrScramble","modified","$","2340× Orb of Alteration"
"01/01/2024 23:20:28","Affliction","DrScramble","modified","$","2360× Orb of Alteration"
"01/01/2024 23:20:27","Affliction","DrScramble","modified","$","2380× Orb of Alteration"
"01/01/2024 23:20:26","Affliction","DrScramble","modified","$","2400× Orb of Alteration"
"01/01/2024 23:20:25","Affliction","DrScramble","modified","$","2420× Orb of Alteration"
"01/01/2024 23:20:25","Affliction","DrScramble","modified","$","2440× Orb of Alteration"
"01/01/2024 23:20:24","Affliction","DrScramble","modified","$","2460× Orb of Alteration"
"01/01/2024 23:20:24","Affliction","DrScramble","modified","$","2480× Orb of Alteration"
"01/01/2024 23:20:23","Affliction","DrScramble","modified","$","2500× Orb of Alteration"
"01/01/2024 23:20:23","Affliction","DrScramble","modified","$","2520× Orb of Alteration"
"01/01/2024 23:20:22","Affliction","DrScramble","modified","$","2540× Orb of Alteration"
"01/01/2024 23:20:21","Affliction","DrScramble","modified","$","2560× Orb of Alteration"
"01/01/2024 23:20:21","Affliction","DrScramble","modified","$","2580× Orb of Alteration"
"01/01/2024 23:20:19","Affliction","DrScramble","modified","$","2600× Orb of Alteration"
"01/01/2024 23:20:19","Affliction","DrScramble","modified","$","2620× Orb of Alteration"
"01/01/2024 23:20:18","Affliction","DrScramble","modified","$","2640× Orb of Alteration"
"01/01/2024 23:20:18","Affliction","DrScramble","modified","$","2660× Orb of Alteration"
"01/01/2024 23:20:17","Affliction","DrScramble","modified","$","2680× Orb of Alteration"
"01/01/2024 23:20:16","Affliction","DrScramble","modified","$","2700× Orb of Alteration"
"01/01/2024 23:20:16","Affliction","DrScramble","modified","$","2720× Orb of Alteration"
"01/01/2024 23:20:15","Affliction","DrScramble","modified","$","2740× Orb of Alteration"
"01/01/2024 23:20:14","Affliction","DrScramble","modified","$","2760× Orb of Alteration"
"01/01/2024 23:20:13","Affliction","DrScramble","modified","$","2780× Orb of Alteration"
"01/01/2024 23:20:13","Affliction","DrScramble","modified","$","2800× Orb of Alteration"
"01/01/2024 23:20:12","Affliction","DrScramble","modified","$","2820× Orb of Alteration"
"01/01/2024 23:20:11","Affliction","DrScramble","modified","$","2840× Orb of Alteration"
"01/01/2024 23:20:11","Affliction","DrScramble","modified","$","2860× Orb of Alteration"
"01/01/2024 23:20:10","Affliction","DrScramble","modified","$","2880× Orb of Alteration"
"01/01/2024 23:20:10","Affliction","DrScramble","modified","$","2900× Orb of Alteration"
"01/01/2024 23:20:09","Affliction","DrScramble","modified","$","2920× Orb of Alteration"
"01/01/2024 23:20:08","Affliction","DrScramble","modified","$","2940× Orb of Alteration"
"01/01/2024 23:20:08","Affliction","DrScramble","modified","$","2960× Orb of Alteration"
"01/01/2024 23:20:07","Affliction","DrScramble","modified","$","2980× Orb of Alteration"
"01/01/2024 23:20:07","Affliction","DrScramble","modified","$","3000× Orb of Alteration"
"01/01/2024 23:20:06","Affliction","DrScramble","modified","$","3020× Orb of Alteration"
"01/01/2024 23:20:05","Affliction","DrScramble","modified","$","3040× Orb of Alteration"
"01/01/2024 23:20:05","Affliction","DrScramble","modified","$","3060× Orb of Alteration"
"01/01/2024 23:20:04","Affliction","DrScramble","modified","$","3080× Orb of Alteration"
"01/01/2024 23:20:04","Affliction","DrScramble","modified","$","3100× Orb of Alteration"
"01/01/2024 23:20:03","Affliction","DrScramble","modified","$","3120× Orb of Alteration"
"01/01/2024 23:20:02","Affliction","DrScramble","modified","$","3140× Orb of Alteration"
"01/01/2024 23:20:02","Affliction","DrScramble","modified","$","3160× Orb of Alteration"
"01/01/2024 23:20:01","Affliction","DrScramble","modified","$","3180× Orb of Alteration"
"01/01/2024 23:20:00","Affliction","DrScramble","modified","$","3200× Orb of Alteration"
"01/01/2024 23:20:00","Affliction","DrScramble","modified","$","3220× Orb of Alteration"
"01/01/2024 23:18:55","Affliction","DrScramble","modified","$","3240× Orb of Alteration"
"01/01/2024 23:18:54","Affliction","DrScramble","modified","$","3260× Orb of Alteration"
"01/01/2024 23:18:53","Affliction","DrScramble","modified","$","3280× Orb of Alteration"
"01/01/2024 23:18:53","Affliction","DrScramble","modified","$","3300× Orb of Alteration"
"01/01/2024 23:18:52","Affliction","DrScramble","modified","$","3320× Orb of Alteration"
"01/01/2024 23:18:51","Affliction","DrScramble","modified","$","3340× Orb of Alteration"
"01/01/2024 23:18:50","Affliction","DrScramble","modified","$","3360× Orb of Alteration"
"01/01/2024 23:18:48","Affliction","DrScramble","modified","$","3760× Orb of Transmutation"
"01/01/2024 23:18:48","Affliction","DrScramble","modified","$","1852× Orb of Fusing"
"01/01/2024 23:18:47","Affliction","DrScramble","modified","$","3459× Orb of Augmentation"
"01/01/2024 23:18:46","Affliction","DrScramble","modified","$","1832× Orb of Fusing"
"01/01/2024 23:10:40","Affliction","Tio1122","added","$","3× Transmutation Shard"
"01/01/2024 23:10:40","Affliction","Tio1122","removed","$","18× Transmutation Shard"
"01/01/2024 23:10:40","Affliction","Tio1122","modified","$","3732× Orb of Transmutation"
"01/01/2024 23:10:40","Affliction","Tio1122","modified","$","2× Scroll Fragment"
"01/01/2024 23:10:39","Affliction","Tio1122","modified","$","3828× Jeweller's Orb"
"01/01/2024 23:10:39","Affliction","Tio1122","modified","$","17× Alchemy Shard"
"01/01/2024 23:10:39","Affliction","Tio1122","modified","$","11× Alteration Shard"
"01/01/2024 23:10:38","Affliction","Tio1122","modified","$","692× Chaos Orb"
"01/01/2024 23:10:36","Affliction","Tio1122","modified","$","421× Orb of Alteration"
"01/01/2024 23:10:35","Affliction","Tio1122","modified","$","672× Chaos Orb"
"01/01/2024 23:10:34","Affliction","Tio1122","modified","$","652× Chaos Orb"
"01/01/2024 23:10:34","Affliction","Tio1122","modified","$","632× Chaos Orb"
"01/01/2024 23:10:33","Affliction","Tio1122","modified","$","58× Divine Orb"
"01/01/2024 23:10:32","Affliction","Tio1122","modified","$","612× Chaos Orb"
"01/01/2024 23:10:32","Affliction","Tio1122","modified","$","602× Chaos Orb"
"01/01/2024 23:10:24","Affliction","DrScramble","modified","$","3380× Orb of Alteration"
"01/01/2024 23:10:23","Affliction","DrScramble","modified","$","3400× Orb of Alteration"
"01/01/2024 23:10:23","Affliction","DrScramble","modified","$","3420× Orb of Alteration"
"01/01/2024 23:10:22","Affliction","DrScramble","modified","$","3440× Orb of Alteration"
"01/01/2024 23:10:21","Affliction","DrScramble","modified","$","3066× Chromatic Orb"
"01/01/2024 23:10:20","Affliction","DrScramble","modified","$","3046× Chromatic Orb"
"01/01/2024 23:10:19","Affliction","DrScramble","modified","$","582× Chaos Orb"
"01/01/2024 23:10:18","Affliction","DrScramble","modified","$","3460× Orb of Alteration"
"01/01/2024 23:10:17","Affliction","DrScramble","modified","$","3480× Orb of Alteration"
"01/01/2024 23:10:17","Affliction","DrScramble","modified","$","3500× Orb of Alteration"
"01/01/2024 23:10:16","Affliction","DrScramble","modified","$","3520× Orb of Alteration"
"01/01/2024 23:10:16","Affliction","DrScramble","modified","$","3540× Orb of Alteration"
"01/01/2024 23:10:15","Affliction","DrScramble","modified","$","3560× Orb of Alteration"
"01/01/2024 23:10:15","Affliction","DrScramble","modified","$","3580× Orb of Alteration"
"01/01/2024 23:10:14","Affliction","DrScramble","modified","$","3600× Orb of Alteration"
"01/01/2024 23:10:13","Affliction","DrScramble","modified","$","3620× Orb of Alteration"
"01/01/2024 23:10:12","Affliction","DrScramble","modified","$","3640× Orb of Alteration"
"01/01/2024 23:10:12","Affliction","DrScramble","modified","$","3660× Orb of Alteration"
"01/01/2024 23:10:11","Affliction","DrScramble","modified","$","3680× Orb of Alteration"
"01/01/2024 23:10:10","Affliction","DrScramble","modified","$","3429× Orb of Augmentation"
"01/01/2024 23:10:09","Affliction","DrScramble","modified","$","3459× Orb of Augmentation"
"01/01/2024 23:10:09","Affliction","DrScramble","modified","$","3489× Orb of Augmentation"
"01/01/2024 23:09:27","Affliction","Tio1122","modified","D","25× Dense Fossil"
"01/01/2024 23:09:27","Affliction","Tio1122","modified","D","34× Aberrant Fossil"
"01/01/2024 23:08:28","Affliction","Tio1122","modified","$","181× Enkindling Orb"
"01/01/2024 23:08:18","Affliction","Tio1122","modified","F","93× Timeless Maraketh Splinter"
"01/01/2024 23:08:18","Affliction","Tio1122","modified","$","1805× Scroll of Wisdom"
"01/01/2024 23:08:16","Affliction","Tio1122","modified","D","12× Rain of Chaos"
"01/01/2024 23:08:15","Affliction","Tio1122","modified","D","15× Boon of Justice"
"01/01/2024 23:08:14","Affliction","Tio1122","modified","D","6× The Betrayal"
"01/01/2024 23:08:13","Affliction","Tio1122","modified","D","9× Scholar of the Seas"
"01/01/2024 23:08:08","Affliction","Tio1122","modified","$","1011× Cartographer's Chisel"
"01/01/2024 23:08:08","Affliction","Tio1122","modified","$","60× Orb of Unmaking"
"01/01/2024 23:08:08","Affliction","Tio1122","modified","F","84× Timeless Karui Splinter"
"01/01/2024 23:08:07","Affliction","Tio1122","modified","$","1826× Orb of Fusing"
"01/01/2024 23:08:07","Affliction","Tio1122","modified","$","1674× Orb of Alchemy"
